设备类别,标注json文件名称,data_path,json_path,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode102,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10488/10488_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10488,/10488,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode103,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10489/10489_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10489,/10489,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode104,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10490/10490_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10490,/10490,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode105,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10491/10491_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10491,/10491,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode106,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10492/10492_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10492,/10492,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode107,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10493/10493_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10493,/10493,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode108,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10494/10494_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10494,/10494,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode109,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10495/10495_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10495,/10495,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode110,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10497/10497_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10497,/10497,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode111,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10498/10498_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10498,/10498,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode112,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10499/10499_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10499,/10499,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode113,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10500/10500_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10500,/10500,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode114,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10501/10501_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10501,/10501,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode115,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10502/10502_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10502,/10502,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode116,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10503/10503_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10503,/10503,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode117,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10504/10504_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10504,/10504,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode118,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10505/10505_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10505,/10505,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode119,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10506/10506_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10506,/10506,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode120,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10508/10508_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10508,/10508,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode121,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10509/10509_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10509,/10509,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode122,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10510/10510_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10510,/10510,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode123,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10511/10511_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10511,/10511,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode124,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10512/10512_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10512,/10512,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode125,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10513/10513_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10513,/10513,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode126,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10514/10514_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10514,/10514,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode127,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10515/10515_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10515,/10515,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode128,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10516/10516_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10516,/10516,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode129,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10517/10517_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10517,/10517,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode130,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10519/10519_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10519,/10519,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode131,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10520/10520_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10520,/10520,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode132,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10521/10521_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10521,/10521,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode133,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10522/10522_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10522,/10522,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode134,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10523/10523_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10523,/10523,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode135,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10524/10524_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10524,/10524,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode136,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10525/10525_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10525,/10525,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode137,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10526/10526_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10526,/10526,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode138,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10527/10527_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10527,/10527,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode139,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10528/10528_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10528,/10528,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode140,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10530/10530_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10530,/10530,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode141,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10531/10531_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10531,/10531,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode142,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10532/10532_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10532,/10532,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode143,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10533/10533_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10533,/10533,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode144,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10534/10534_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10534,/10534,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode145,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10535/10535_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10535,/10535,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode146,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10536/10536_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10536,/10536,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode147,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10537/10537_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10537,/10537,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode148,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10538/10538_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10538,/10538,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode149,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10539/10539_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10539,/10539,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode150,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10541/10541_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10541,/10541,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode151,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10542/10542_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10542,/10542,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode152,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10543/10543_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10543,/10543,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode153,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10544/10544_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10544,/10544,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode154,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10545/10545_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10545,/10545,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode155,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10546/10546_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10546,/10546,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode156,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10547/10547_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10547,/10547,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode157,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10548/10548_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10548,/10548,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode158,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10549/10549_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10549,/10549,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode159,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10550/10550_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10550,/10550,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode160,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10552/10552_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10552,/10552,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode161,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10553/10553_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10553,/10553,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode162,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10554/10554_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10554,/10554,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode163,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10555/10555_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10555,/10555,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode164,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10556/10556_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10556,/10556,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode165,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10557/10557_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10557,/10557,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode166,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10558/10558_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10558,/10558,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode167,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10559/10559_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10559,/10559,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode168,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10560/10560_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10560,/10560,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode169,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10561/10561_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10561,/10561,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode170,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10563/10563_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10563,/10563,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode171,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10564/10564_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10564,/10564,_cam_high.mp4
